Student_ID,Age,Gender,Year_of_Study,Sleep_Hours,Study_Hours_Per_Week,GPA,Social_Media_Hours,Screen_Time_Hours,Physical_Activity,Financial_Stress,Family_Support,Attendance_Rate,Part_Time_Job,Diet_Quality,Previous_Mental_Health_History,Mental_Health_Risk
STU0929,24,Non-binary,2,6.5,10.1,1.97,7.8,11.9,High,4.5,4.0,87.0,Yes,Good,Yes,High
STU0930,21,Female,3,5.1,19.9,2.04,6.5,7.5,Low,2.6,8.0,90.9,No,Poor,No,Medium
STU0931,20,Female,4,7.1,25.8,3.0,6.7,8.4,Moderate,6.0,6.8,85.8,Yes,Average,No,Medium
STU0932,25,Male,2,6.8,15.9,2.9,4.4,6.2,High,4.1,3.5,83.0,No,Good,No,Low
STU0933,18,Male,4,7.6,19.8,2.49,6.6,9.1,Low,4.5,6.3,71.4,No,Poor,No,Medium
STU0934,17,Female,2,6.9,21.4,2.28,4.5,6.7,Low,7.6,9.4,84.2,No,Average,No,Low
STU0935,22,Male,2,6.6,17.6,1.75,6.2,6.9,Low,5.3,3.5,83.2,Yes,Average,No,High
STU0936,20,Female,4,5.8,22.0,2.27,5.5,7.5,Moderate,2.3,5.3,81.5,No,Average,No,Medium
STU0937,19,Female,3,6.9,21.2,2.58,6.5,8.9,Low,3.9,9.3,80.0,No,Average,Yes,High
STU0938,23,Female,5,7.6,37.5,3.64,4.5,6.2,Low,6.2,5.7,100.0,No,Good,No,Low
STU0939,22,Male,1,5.5,19.6,2.67,7.4,10.7,Moderate,8.2,7.0,90.4,Yes,Poor,Yes,High
STU0940,20,Male,3,6.9,25.7,2.85,4.8,8.4,Moderate,7.9,7.0,96.3,Yes,Average,No,Low
STU0941,18,Male,3,7.1,22.7,2.56,6.4,8.8,Low,6.9,6.1,78.7,No,Average,No,Medium
STU0942,23,Male,5,6.7,27.7,2.58,5.4,8.2,Low,8.7,6.0,80.5,No,Poor,No,High
STU0943,22,Male,1,6.2,5.4,2.52,5.8,5.7,Moderate,7.0,7.9,93.5,No,Poor,No,Medium
STU0944,21,Female,4,7.1,21.3,2.7,5.0,7.0,High,8.9,6.7,85.9,Yes,Good,No,Medium
STU0945,25,Female,3,5.6,19.1,1.83,5.9,9.6,Moderate,4.9,5.0,77.0,Yes,Average,No,High
STU0946,19,Female,2,7.2,10.5,2.12,8.1,10.1,Moderate,6.8,8.5,79.2,Yes,Average,No,High
STU0947,18,Female,2,5.8,13.4,2.05,7.1,8.7,Moderate,5.9,5.8,82.2,Yes,Good,No,High
STU0948,19,Male,2,8.0,10.1,2.2,5.8,11.0,Low,6.7,8.4,90.2,No,Poor,Yes,Medium
STU0949,21,Female,3,9.4,20.8,2.56,5.8,10.5,Moderate,4.9,5.8,86.6,Yes,Average,Yes,Low
STU0950,22,Female,4,5.9,27.3,2.7,7.3,10.4,High,6.4,7.0,91.7,No,Poor,Yes,High
STU0951,20,Male,3,7.4,25.4,2.76,5.6,9.5,Moderate,8.6,9.7,89.8,No,Average,No,Medium
STU0952,22,Female,3,6.7,22.7,3.0,5.4,5.2,High,6.5,3.3,81.9,Yes,Poor,No,High
STU0953,18,Male,3,7.9,17.1,2.36,6.8,8.4,High,6.1,4.1,78.0,No,Good,Yes,Medium
STU0954,24,Female,1,5.4,7.3,2.66,8.0,9.9,Low,7.9,5.0,82.8,No,Average,Yes,High
STU0955,21,Non-binary,1,7.3,8.0,2.05,6.7,8.9,Low,6.9,6.6,72.9,Yes,Average,No,Medium
STU0956,23,Male,2,5.8,12.9,2.32,7.2,9.1,Low,6.0,3.9,80.3,No,Average,No,High
STU0957,22,Female,2,6.6,14.4,2.31,6.2,5.6,Moderate,4.4,8.8,94.5,No,Poor,No,Medium
STU0958,22,Female,1,5.7,14.4,2.37,7.3,10.3,Low,6.0,9.0,84.0,No,Good,No,High
STU0959,22,Non-binary,3,7.7,16.9,2.68,6.5,9.7,High,2.8,7.9,80.7,No,Poor,No,Low
STU0960,22,Female,2,5.9,19.4,2.63,6.5,10.9,Low,5.1,6.9,99.2,No,Average,Yes,High
STU0961,22,Female,2,7.4,17.1,2.31,5.5,7.1,Low,6.8,6.7,77.3,No,Poor,No,Medium
STU0962,24,Male,2,6.4,18.0,2.15,5.4,6.9,Low,9.0,9.3,76.2,Yes,Good,No,High
STU0963,21,Male,1,6.7,19.6,3.31,7.0,6.3,High,8.3,8.7,85.1,Yes,Average,Yes,Low
STU0964,23,Male,5,7.0,22.3,2.51,5.7,7.8,Moderate,2.5,9.7,89.7,No,Poor,No,Low
STU0965,21,Non-binary,4,6.0,25.7,2.9,5.7,9.3,High,3.8,6.7,86.5,No,Average,Yes,Medium
STU0966,24,Female,3,6.7,20.9,2.13,5.6,7.4,High,8.5,3.5,88.6,Yes,Good,No,Medium
STU0967,20,Female,1,8.5,13.7,2.42,7.5,12.6,Moderate,6.5,5.1,86.6,Yes,Average,Yes,High
STU0968,25,Female,4,5.9,27.5,2.7,4.6,6.8,Low,6.4,3.1,77.9,No,Average,No,High
STU0969,21,Male,4,8.1,27.5,3.03,5.1,7.8,Low,7.3,5.7,71.4,No,Poor,No,Low
STU0970,18,Male,4,8.4,20.2,1.88,6.8,7.7,Low,4.2,4.0,77.3,Yes,Poor,No,Medium
STU0971,21,Male,1,5.9,14.3,2.39,7.7,10.5,Moderate,6.6,7.9,91.9,Yes,Poor,No,High
STU0972,20,Male,3,5.2,22.1,2.18,5.3,5.4,Low,5.5,7.1,80.1,Yes,Average,No,High
STU0973,23,Male,4,7.1,22.9,2.78,6.0,11.0,Low,8.2,4.3,89.9,No,Good,No,Medium
STU0974,20,Female,3,6.2,23.3,2.32,6.0,9.4,Moderate,5.2,7.3,85.2,No,Good,No,Medium
STU0975,20,Male,3,8.9,22.1,2.53,4.7,8.8,Moderate,6.0,9.0,73.3,Yes,Good,Yes,Low
STU0976,17,Male,2,6.8,25.3,2.65,5.8,7.1,Moderate,3.7,7.9,83.1,No,Poor,No,Low
STU0977,20,Male,3,5.9,14.9,2.04,6.1,8.8,Moderate,8.4,9.2,84.8,Yes,Good,No,High
STU0978,17,Male,1,5.5,14.5,2.18,7.0,10.2,High,6.8,6.7,77.6,No,Average,Yes,High
STU0979,18,Non-binary,3,8.0,17.4,2.22,6.2,9.2,Moderate,5.2,7.8,80.8,Yes,Average,No,Low
STU0980,23,Female,1,6.2,17.4,1.91,6.3,7.8,Low,4.0,6.6,84.2,No,Average,No,High
STU0981,23,Non-binary,2,6.8,11.5,2.63,5.9,5.5,Moderate,4.3,8.9,86.3,No,Poor,No,Low
STU0982,22,Male,2,7.9,19.4,2.25,7.1,10.0,High,3.8,4.6,90.8,Yes,Average,No,Low
STU0983,19,Male,3,6.3,18.5,2.44,5.0,7.3,Low,5.4,7.4,87.3,No,Average,No,Medium
STU0984,21,Female,1,6.7,12.1,2.56,5.7,7.5,Moderate,7.6,6.0,78.7,Yes,Poor,Yes,High
STU0985,21,Male,3,6.8,15.2,2.25,6.8,10.2,Moderate,8.3,5.5,80.2,No,Average,No,Medium
STU0986,18,Male,4,7.6,22.1,2.45,7.4,9.8,Low,3.9,7.7,85.1,Yes,Average,No,Medium
STU0987,24,Male,1,7.4,19.3,2.66,5.7,6.6,High,7.0,8.0,95.3,Yes,Good,No,Low
STU0988,23,Male,1,6.6,14.9,2.74,6.0,7.4,Low,9.5,9.7,83.1,No,Good,Yes,High
STU0989,21,Male,1,6.9,17.5,2.16,7.3,8.4,Moderate,3.8,7.2,70.8,No,Good,Yes,Medium
STU0990,21,Male,4,6.4,30.7,2.82,5.7,11.1,Moderate,6.9,8.0,90.0,No,Good,No,Low
STU0991,21,Female,3,5.2,22.1,2.01,5.5,8.9,Moderate,4.8,7.2,76.8,Yes,Good,No,High
STU0992,17,Male,2,7.1,15.8,2.35,5.3,8.0,Low,5.4,3.0,75.1,No,Average,No,High
STU0993,20,Male,1,8.9,16.9,2.64,4.1,6.4,Low,4.8,8.5,86.0,No,Good,No,Low
STU0994,19,Female,3,5.8,18.8,2.21,5.9,8.1,Low,3.8,6.4,90.1,No,Average,No,Medium
STU0995,19,Male,4,5.9,22.0,2.44,7.0,10.9,Low,5.5,4.0,80.6,No,Average,No,High
STU0996,20,Male,4,5.8,17.9,2.02,5.1,7.0,Low,8.7,9.3,85.6,No,Average,No,High
STU0997,25,Female,3,7.6,24.7,2.8,6.2,9.4,High,3.8,6.7,91.6,No,Average,No,Low
STU0998,22,Male,1,7.3,13.5,2.73,5.7,7.8,Moderate,6.1,6.0,91.9,No,Good,No,Low
STU0999,20,Male,1,6.6,15.7,2.1,6.5,11.3,Moderate,7.7,7.3,77.5,Yes,Average,Yes,High
STU1000,22,Female,1,5.8,10.9,2.05,7.6,11.0,Moderate,4.4,6.7,74.5,Yes,Poor,No,High
STU1001,24,Male,2,6.9,19.7,2.72,5.4,9.4,Moderate,6.6,5.2,79.4,No,Average,No,High
STU1002,23,Female,1,5.1,12.0,2.58,7.0,8.8,High,7.7,7.7,91.0,Yes,Average,No,High
STU1003,21,Female,2,7.0,17.4,2.06,5.8,9.6,Low,7.8,6.7,87.0,No,Good,No,High
STU1004,20,Male,2,7.8,21.5,2.64,6.6,8.7,High,7.0,8.5,79.1,No,Average,Yes,Low
STU1005,23,Female,5,6.7,30.2,2.87,5.2,7.8,Moderate,5.6,8.7,100.0,No,Poor,No,Medium
STU1006,22,Female,3,5.1,20.9,2.45,6.0,10.5,High,4.1,6.8,77.2,No,Good,Yes,Medium
STU1007,23,Male,4,8.5,16.9,2.56,7.9,9.1,Moderate,9.0,4.8,88.2,No,Good,Yes,High
STU1008,22,Female,3,6.1,33.0,3.07,5.4,8.1,Moderate,4.1,5.4,99.1,No,Poor,No,Low
STU1009,23,Male,1,8.0,22.0,3.18,5.1,8.1,Low,6.1,8.1,89.8,No,Good,No,Low
STU1010,20,Female,4,6.6,26.9,2.8,5.2,8.3,Low,5.3,9.3,81.4,No,Average,Yes,Medium
STU1011,24,Male,2,6.6,15.0,2.1,6.4,8.4,Moderate,2.9,2.7,77.4,No,Average,No,Medium
STU1012,21,Female,3,7.3,20.5,2.47,6.0,11.0,High,7.8,8.2,83.0,Yes,Good,No,Low
STU1013,26,Male,2,5.8,15.8,2.91,8.9,9.8,Moderate,8.8,3.4,95.0,No,Good,No,High
STU1014,19,Female,5,6.9,32.1,3.22,5.2,9.5,Low,8.5,7.3,80.9,No,Average,No,Medium
STU1015,25,Male,2,6.4,19.1,2.71,4.1,8.1,High,5.9,9.6,73.4,Yes,Poor,Yes,Medium
STU1016,21,Male,2,5.3,14.9,2.42,6.0,10.8,Moderate,6.7,8.0,87.1,Yes,Poor,No,High
STU1017,20,Female,5,7.2,25.1,2.56,3.6,4.2,Low,3.8,3.5,89.4,No,Good,Yes,Medium
STU1018,20,Female,1,6.5,19.5,2.48,5.7,7.2,Low,6.1,8.2,98.7,No,Good,No,Low
STU1019,20,Female,3,6.6,27.4,2.76,3.3,7.6,Low,4.9,6.1,85.1,No,Average,No,Low
STU1020,22,Female,4,5.5,30.1,2.95,4.1,4.3,High,6.6,7.7,86.8,Yes,Average,No,Low
STU1021,22,Female,4,8.6,27.0,3.36,3.8,4.4,High,7.7,5.1,85.1,Yes,Average,Yes,Low
STU1022,20,Female,5,7.8,26.0,3.16,5.8,7.7,Low,6.1,8.4,89.8,Yes,Good,No,Low
STU1023,21,Male,5,7.9,14.0,2.05,6.6,9.3,Low,6.8,9.3,80.9,No,Average,No,Medium
STU1024,26,Female,1,6.5,16.2,2.51,6.7,11.1,Moderate,4.0,8.2,90.6,No,Average,No,Low
STU1025,25,Female,4,4.9,24.0,2.78,5.5,7.8,High,3.5,9.2,82.5,No,Average,No,Medium
STU1026,22,Non-binary,3,8.9,21.6,2.96,4.4,6.2,Moderate,8.6,9.3,93.7,No,Poor,No,Low
STU1027,21,Female,3,6.7,21.2,2.42,6.4,9.3,Moderate,7.5,4.3,75.7,No,Poor,No,High
STU1028,21,Male,1,6.0,9.7,3.09,9.0,12.1,Low,7.2,7.2,77.9,Yes,Average,Yes,High
STU1029,22,Male,3,7.3,23.2,2.32,6.1,9.1,Moderate,6.1,7.8,82.0,Yes,Average,No,Medium
STU1030,19,Female,5,8.1,29.5,2.63,4.6,6.9,Low,5.6,9.7,67.8,Yes,Good,No,Low
STU1031,20,Female,5,6.8,29.7,2.94,3.6,3.8,High,3.5,9.2,88.2,No,Average,No,Low
STU1032,17,Female,2,8.2,21.8,3.36,4.9,6.3,Moderate,8.1,6.1,78.0,Yes,Poor,No,Low
STU1033,22,Female,1,8.0,17.4,2.33,6.7,10.9,High,6.3,6.3,86.0,No,Average,Yes,Low
STU1034,22,Female,2,5.6,16.4,2.3,7.4,10.1,Moderate,7.2,7.6,85.1,Yes,Poor,No,High
STU1035,20,Male,4,6.1,23.7,2.96,5.9,8.0,High,7.2,8.8,87.3,Yes,Poor,No,High
STU1036,24,Female,3,7.9,21.4,2.69,6.7,10.5,Low,9.5,6.7,89.2,No,Average,Yes,High
STU1037,18,Male,2,3.8,18.4,2.22,6.9,8.0,Moderate,4.5,7.8,84.7,No,Good,No,High
STU1038,18,Male,1,6.6,19.0,2.7,6.6,8.8,Moderate,6.5,6.5,84.1,No,Good,Yes,Medium
STU1039,21,Female,2,5.2,20.6,2.56,5.3,8.0,Low,8.0,4.9,98.2,No,Good,No,High
STU1040,23,Female,2,6.3,26.3,3.04,5.5,7.5,High,7.0,5.5,91.0,Yes,Average,No,Medium
STU1041,25,Male,5,6.5,35.8,3.42,3.6,6.2,Moderate,4.3,6.0,95.9,No,Good,No,Low
STU1042,20,Male,3,6.4,21.3,2.68,6.0,8.2,Moderate,5.9,6.4,93.6,No,Average,No,Low
STU1043,23,Non-binary,2,6.2,2.7,2.1,8.1,8.9,High,3.9,5.2,87.3,No,Average,No,Medium
STU1044,21,Male,3,5.6,25.9,2.73,7.1,9.8,High,7.0,4.8,100.0,Yes,Average,No,High
STU1045,21,Female,1,9.3,12.8,2.68,5.4,6.3,Moderate,6.1,6.7,87.2,No,Poor,No,Low
STU1046,23,Female,5,8.9,23.8,2.85,6.1,8.8,High,6.1,7.8,87.1,Yes,Average,No,Low
STU1047,22,Female,2,5.5,16.4,2.38,7.8,11.9,Low,7.9,5.7,85.1,Yes,Good,No,High
STU1048,18,Female,2,8.5,16.2,2.94,7.1,9.3,Low,3.2,3.7,85.8,Yes,Average,No,Low
STU1049,24,Male,2,6.4,20.4,3.01,6.8,7.9,Moderate,3.9,4.9,82.9,No,Poor,No,Low
STU1050,24,Female,3,6.9,14.8,1.97,7.1,9.4,Moderate,8.6,8.7,86.6,No,Average,No,Medium
STU1051,20,Male,3,6.7,16.7,2.47,7.6,9.1,Moderate,6.9,6.7,78.4,No,Average,Yes,High
STU1052,22,Female,3,6.1,22.4,2.39,4.7,7.9,Low,7.8,5.9,84.9,No,Good,No,High
STU1053,22,Male,2,7.9,20.5,2.57,4.6,6.9,Moderate,7.7,9.2,89.3,No,Poor,No,Low
STU1054,22,Female,2,6.9,20.6,2.72,5.9,10.5,High,8.7,3.4,87.4,No,Average,No,High
STU1055,20,Male,1,6.3,11.9,2.5,4.6,8.5,Moderate,6.5,6.8,78.7,Yes,Average,No,Medium
STU1056,20,Male,3,5.4,17.1,2.36,7.5,9.8,High,6.7,9.4,89.1,No,Good,No,Medium
STU1057,21,Male,1,5.8,13.0,1.72,7.9,11.3,Moderate,6.1,7.2,79.7,No,Average,No,High
STU1058,24,Male,3,5.0,22.0,2.22,5.4,7.4,Low,8.8,9.6,63.2,No,Good,Yes,High
STU1059,22,Female,4,6.8,29.9,3.14,4.6,7.1,Low,5.9,4.8,82.0,No,Poor,No,Medium
STU1060,20,Male,4,5.5,15.8,2.56,6.3,8.4,Low,6.8,4.1,89.0,No,Poor,No,High
STU1061,23,Female,2,6.5,17.1,2.82,6.3,9.7,High,7.5,6.7,97.3,Yes,Average,No,Medium
STU1062,17,Non-binary,2,8.3,12.7,2.62,6.9,11.1,Low,6.4,7.1,89.4,No,Average,Yes,Low
STU1063,24,Female,1,8.1,8.4,2.71,7.7,11.2,Low,4.7,6.5,91.7,Yes,Average,No,Medium
STU1064,17,Male,3,6.8,24.9,2.66,6.0,8.9,High,5.4,9.3,80.5,Yes,Average,No,Low
STU1065,20,Male,4,6.7,26.2,2.14,6.3,9.9,Moderate,6.1,5.7,81.0,No,Average,Yes,High
STU1066,19,Female,1,8.9,16.8,2.76,6.8,10.0,Low,7.0,8.0,95.2,No,Average,Yes,Low
STU1067,18,Male,2,7.4,21.7,3.05,5.2,6.3,Low,7.9,3.0,91.3,Yes,Average,Yes,High
STU1068,24,Male,4,6.4,22.1,2.89,7.1,11.6,High,4.0,6.5,87.8,No,Poor,No,Low
STU1069,20,Female,4,5.2,22.3,2.33,4.4,9.1,High,6.9,4.5,82.7,No,Good,No,Medium
STU1070,22,Female,1,7.2,23.7,2.74,5.5,7.7,Low,6.1,7.4,94.7,Yes,Average,Yes,Medium
STU1071,21,Female,3,7.7,20.0,2.48,7.0,9.1,Moderate,7.8,6.7,92.7,No,Poor,No,Low
STU1072,22,Male,1,6.1,17.9,2.22,5.5,8.7,High,2.4,7.7,87.9,Yes,Average,No,Medium
STU1073,21,Female,1,7.1,15.0,2.73,6.8,10.0,Moderate,6.9,3.5,86.8,No,Average,Yes,High
STU1074,18,Male,5,6.4,19.6,2.18,6.6,8.9,High,4.2,6.4,80.6,Yes,Average,Yes,Medium
STU1075,23,Male,4,6.6,15.8,2.17,5.6,6.6,Moderate,5.2,8.0,87.9,No,Average,No,Low
STU1076,20,Female,4,4.1,21.7,2.11,5.8,8.7,High,4.1,6.4,74.9,No,Average,Yes,High
STU1077,18,Male,1,6.6,19.2,2.09,5.9,9.1,Low,5.8,5.5,76.3,No,Good,Yes,High
STU1078,20,Male,4,7.9,27.2,2.91,4.7,8.1,Low,9.4,4.8,77.3,No,Poor,No,Medium
STU1079,24,Male,2,6.1,21.7,2.93,8.1,11.0,Moderate,6.0,6.5,96.2,Yes,Average,No,Medium
STU1080,23,Female,2,6.9,14.1,2.35,5.8,8.0,Moderate,5.9,3.9,79.1,Yes,Poor,No,High
STU1081,20,Female,3,6.0,27.5,2.29,6.3,10.0,High,3.2,8.4,86.6,No,Average,No,Low
STU1082,20,Female,1,6.7,11.1,2.59,6.5,9.1,Low,5.1,3.9,84.7,No,Poor,No,High
STU1083,20,Female,4,6.6,24.9,3.21,4.4,6.3,High,8.3,7.5,85.1,No,Good,No,Low
STU1084,26,Male,3,5.8,21.0,2.34,6.0,8.3,Low,3.7,7.6,87.1,Yes,Average,No,Medium
STU1085,22,Female,1,8.3,14.3,2.37,7.2,7.6,Moderate,5.4,6.7,71.2,No,Average,No,Medium
STU1086,22,Male,1,7.8,20.4,2.81,6.9,9.2,Low,3.3,6.9,95.1,No,Average,No,Low
STU1087,23,Male,1,6.1,12.2,2.78,8.3,11.6,Moderate,4.1,2.5,84.0,No,Good,No,Medium
STU1088,22,Female,1,7.3,9.6,2.14,10.0,12.9,Moderate,5.7,8.8,81.4,Yes,Poor,Yes,High
STU1089,20,Female,3,7.4,21.1,2.25,6.1,10.4,Moderate,5.7,6.4,78.8,No,Average,Yes,Medium
STU1090,21,Male,4,7.5,22.4,2.89,5.1,7.3,Low,8.9,8.2,88.7,No,Average,No,Low
STU1091,21,Male,1,4.9,28.5,2.94,5.6,8.7,Moderate,2.5,6.3,88.9,No,Average,No,Low
STU1092,21,Male,1,7.9,17.7,2.59,6.0,9.5,High,8.3,6.8,81.0,No,Average,Yes,Medium
STU1093,23,Male,3,6.2,19.4,2.35,7.0,12.3,Low,3.6,5.1,85.1,No,Poor,No,High
STU1094,21,Female,4,6.4,19.8,2.84,4.7,7.4,Low,8.1,7.1,87.7,Yes,Average,No,High
STU1095,23,Female,2,9.7,10.5,2.56,9.3,10.5,Low,6.3,3.4,69.5,No,Good,Yes,Medium
STU1096,21,Female,2,7.1,13.9,2.18,7.5,11.0,High,5.4,8.0,73.0,No,Poor,Yes,Medium
STU1097,21,Female,3,6.4,21.5,2.61,4.2,8.9,Moderate,4.6,7.3,97.3,No,Average,No,Low
STU1098,17,Male,2,4.4,23.7,2.11,4.9,7.0,Low,9.1,9.6,85.0,Yes,Poor,Yes,High
STU1099,23,Female,1,8.3,19.5,2.87,6.9,10.4,Moderate,7.5,4.8,83.5,No,Average,No,Low
STU1100,22,Male,4,5.3,24.9,2.54,6.7,10.7,Moderate,6.7,6.3,73.4,Yes,Good,Yes,High
STU1101,23,Female,3,5.7,19.7,2.36,4.8,8.5,Low,7.4,9.3,83.8,Yes,Average,Yes,High
STU1102,17,Non-binary,3,6.4,22.1,2.6,6.5,9.2,High,1.7,5.8,92.5,Yes,Average,No,Low
STU1103,26,Female,4,8.4,21.9,2.76,3.9,5.6,Moderate,9.1,7.0,100.0,Yes,Poor,No,Low
STU1104,21,Male,3,7.7,27.9,3.14,5.1,7.5,Moderate,9.1,8.3,100.0,No,Good,No,Low
STU1105,23,Female,1,6.6,14.2,2.57,7.7,10.8,Moderate,5.3,5.0,79.2,Yes,Average,Yes,High
STU1106,19,Male,2,7.1,17.7,2.48,5.7,9.3,High,4.1,8.6,81.4,Yes,Poor,Yes,Medium
STU1107,22,Male,1,6.1,6.1,2.34,5.9,8.8,Low,2.5,8.9,73.7,Yes,Average,No,Medium
STU1108,19,Male,1,7.0,14.2,2.54,6.7,8.7,Low,9.4,8.6,79.3,No,Poor,Yes,High
STU1109,20,Male,3,6.9,24.3,2.58,5.0,8.2,Low,3.5,4.8,84.0,No,Good,No,Low
STU1110,25,Female,4,7.9,19.7,2.61,6.7,10.2,Moderate,6.7,7.6,83.1,No,Poor,No,Low
STU1111,21,Female,5,7.9,24.0,2.73,4.7,7.7,Moderate,3.0,5.7,100.0,No,Average,No,Low
STU1112,21,Female,3,7.3,24.2,2.89,4.8,6.3,Moderate,8.9,6.2,78.1,No,Poor,No,Medium
STU1113,23,Female,1,6.4,9.1,2.11,5.1,7.4,Low,2.3,6.2,82.3,No,Average,No,Medium
STU1114,22,Female,1,7.6,19.2,2.49,6.2,9.8,Moderate,8.1,4.6,70.5,Yes,Average,No,High
STU1115,21,Male,4,6.7,21.9,3.22,5.6,6.4,Moderate,4.1,5.2,91.6,No,Good,No,Low
STU1116,22,Male,3,5.6,19.4,2.76,4.9,4.9,Moderate,6.3,4.0,77.2,Yes,Average,No,High
STU1117,26,Female,3,6.4,16.5,2.21,6.5,10.8,High,6.1,4.4,91.0,No,Poor,Yes,High
STU1118,21,Male,4,6.9,25.5,2.92,6.5,9.6,Low,4.5,4.1,85.5,No,Poor,No,High
STU1119,21,Female,3,7.8,30.8,3.01,4.7,7.9,Moderate,7.2,9.4,78.2,Yes,Good,No,Low
STU1120,23,Male,4,6.6,27.1,2.89,5.6,6.8,Low,5.9,7.4,72.6,No,Average,No,Low
STU1121,23,Male,1,5.5,11.5,2.56,7.1,10.5,Moderate,5.1,6.2,76.8,No,Average,Yes,High
STU1122,24,Male,4,6.9,28.5,3.19,3.9,6.7,High,6.0,8.8,90.8,No,Good,No,Low
STU1123,22,Male,4,6.9,22.7,2.77,7.8,8.4,High,3.3,5.6,89.6,No,Poor,No,Low
STU1124,18,Male,2,7.0,23.5,2.68,5.2,9.4,Low,4.5,7.2,82.6,Yes,Average,No,Medium
STU1125,25,Female,3,7.8,24.2,2.56,6.2,8.9,Moderate,6.8,6.3,95.0,No,Poor,No,Low
STU1126,18,Male,2,7.9,6.2,2.31,8.1,10.1,Low,8.0,7.5,75.9,No,Poor,Yes,High
STU1127,22,Female,5,6.1,23.0,2.65,5.6,7.6,High,8.2,8.0,65.4,No,Poor,Yes,High
STU1128,19,Male,1,6.1,18.8,2.59,6.7,6.8,Moderate,6.7,6.4,87.5,No,Good,No,Medium
STU1129,21,Male,3,5.7,21.6,2.52,6.1,9.3,Moderate,8.5,3.9,94.2,Yes,Average,No,High
STU1130,22,Male,1,7.6,10.9,2.36,5.5,8.3,Low,9.5,6.4,93.3,No,Poor,Yes,High
STU1131,22,Female,3,8.4,18.5,2.47,5.8,8.1,High,3.0,3.4,75.7,No,Poor,No,Medium
STU1132,22,Male,1,6.5,7.4,1.95,6.6,10.6,Moderate,7.2,8.2,77.9,No,Poor,No,Medium
STU1133,25,Female,1,6.5,14.6,2.09,6.1,6.9,Low,6.5,9.1,87.6,Yes,Good,No,Medium
STU1134,22,Male,2,8.4,26.8,2.47,4.0,5.8,Moderate,5.0,7.9,80.4,No,Average,No,Low
STU1135,20,Female,5,7.4,30.2,2.66,6.1,7.6,Low,8.1,6.2,86.7,No,Good,No,Low
STU1136,23,Male,1,7.3,23.8,2.67,7.2,9.4,Moderate,9.0,8.0,81.0,No,Average,Yes,Medium
STU1137,24,Female,1,5.5,18.5,2.47,7.1,9.7,High,6.6,6.4,77.2,Yes,Good,No,Medium
STU1138,18,Female,4,7.5,28.1,2.79,6.5,9.5,High,5.0,6.6,80.5,Yes,Poor,No,Low
STU1139,22,Female,3,5.8,28.9,2.07,4.8,6.9,Moderate,5.0,7.3,89.1,No,Poor,No,Medium
STU1140,23,Male,5,5.6,28.5,3.22,4.5,5.9,High,6.9,7.0,89.4,No,Average,No,Low
STU1141,20,Male,1,6.4,14.3,2.7,5.8,10.3,Moderate,8.8,4.2,95.1,No,Average,No,High
STU1142,24,Male,3,6.2,25.1,2.82,6.1,11.5,Low,3.4,8.4,90.6,Yes,Average,No,Low
STU1143,21,Female,1,6.6,20.8,3.16,6.1,8.8,High,4.2,9.6,100.0,No,Poor,No,Low
STU1144,21,Female,1,5.2,13.1,1.96,6.6,8.2,Low,5.1,5.8,87.5,No,Good,No,High
STU1145,21,Female,3,7.9,18.1,3.16,7.5,11.8,Low,8.3,9.5,94.3,Yes,Poor,No,Low
STU1146,21,Male,3,8.0,21.6,2.42,6.2,7.0,High,5.9,6.3,83.7,No,Poor,No,Low
STU1147,19,Male,4,4.7,27.3,2.72,4.4,6.5,Low,8.1,7.2,100.0,Yes,Average,No,High
STU1148,18,Male,2,7.9,21.2,2.31,5.2,6.9,Moderate,7.5,7.5,84.6,No,Poor,No,Low
STU1149,25,Non-binary,2,5.9,12.3,2.29,7.5,8.6,High,6.6,4.3,69.9,No,Poor,Yes,High
STU1150,19,Female,2,7.7,25.6,2.92,6.5,8.7,Moderate,6.4,6.8,89.4,No,Poor,No,Medium
STU1151,19,Female,5,6.7,24.4,2.65,6.1,7.6,Low,5.1,9.0,79.0,No,Poor,Yes,Medium
STU1152,17,Male,2,6.8,16.9,2.7,8.2,10.7,Moderate,1.8,5.5,93.3,Yes,Poor,No,Medium
STU1153,20,Female,2,6.6,14.4,2.42,8.2,10.7,Low,5.4,8.9,89.6,No,Poor,No,Medium
STU1154,18,Female,2,8.1,28.8,2.77,5.6,7.4,Moderate,8.7,9.6,85.3,No,Average,No,Low
STU1155,25,Male,3,5.4,22.0,2.37,5.0,7.1,Moderate,3.3,6.4,78.0,No,Average,Yes,Medium
STU1156,23,Female,2,7.5,14.6,2.71,5.2,7.4,Moderate,6.8,7.4,87.3,No,Average,No,Low
STU1157,19,Female,5,8.0,30.5,2.78,4.6,8.1,Moderate,7.7,7.6,82.2,No,Average,No,Low
STU1158,26,Female,2,7.6,21.1,2.94,6.6,8.9,Moderate,4.9,6.1,93.2,No,Poor,Yes,Medium
STU1159,23,Female,4,9.4,23.2,3.22,7.5,11.0,Moderate,5.4,5.0,93.2,No,Poor,No,Low
STU1160,20,Male,1,6.2,18.4,1.99,6.6,9.8,High,6.1,8.8,100.0,No,Good,Yes,Medium
STU1161,17,Male,3,7.9,17.7,2.92,7.4,10.6,Low,6.1,7.2,84.4,No,Average,Yes,Medium
STU1162,26,Non-binary,5,6.7,25.0,3.34,5.3,9.5,High,7.2,4.4,87.9,No,Poor,No,Low
